dateMonth,dateWeekday,dateQuarter,operationType,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
10,1,4,4,4074.17,574,0,0,0,0
10,1,4,1,233723.08,502248,735971.08,1046954.09,813231.01,0
10,1,4,4,13276.84,62018,48741.16,0,0,0
10,1,4,1,110972.04,3424922.41,3535894.45,1249269.74,1396863.34,0
10,1,4,4,22697.68,6197,0,0,0,0
10,1,4,1,257212.21,7715618.18,7972830.39,882920.7,1223885.17,0
10,1,4,1,419013.76,10579143.56,10998157.32,521863.73,0,0
10,1,4,4,840.32,11775,10934.68,0,0,0
10,1,4,1,833.39,3856002.2,3856835.59,411058.34,410224.95,0
10,1,4,4,8289.03,0,0,0,0,0
10,1,4,4,4613.1,1566862.94,1562249.83,0,0,0
10,1,4,5,1289719.53,266979,0,0,2041190.09,0
10,1,4,4,3105.67,439,0,0,0,0
10,1,4,2,115459.84,0,0,654440.66,769900.49,0
10,1,4,5,1353626.67,43118.84,0,493492.55,2565714.84,0
10,1,4,1,262171.35,6514011.39,6776182.74,1815765.7,1197128.31,0
10,1,4,2,232131.32,0,0,1045543.65,1941140.63,0
10,1,4,4,4041.25,13035.59,8994.34,0,0,0
10,1,4,1,153242.72,1150010.57,1303253.29,1347353.23,1825304.28,0
10,1,4,1,248347.49,516,248863.49,647,0,0
10,1,4,4,19045.43,1202,0,0,0,0
10,1,4,1,19712.34,5527422.89,5547135.23,350049.21,330336.87,0
10,1,4,4,19737.4,717375,697637.6,0,0,0
10,1,4,4,6928.02,888130.13,881202.11,0,0,0
10,1,4,1,255983.21,5056155.99,5312139.2,1733467.46,1509285.86,0
10,1,4,2,191684.16,0,0,11082353.92,13736220.76,0
10,1,4,4,32562.86,0,0,0,0,0
10,1,4,4,3007.89,0,0,0,0,0
10,1,4,2,51115.15,0,0,135524.64,169889.33,0
10,1,4,4,906.78,36932.95,36026.17,0,0,0
10,1,4,4,2145.25,25081,22935.75,0,0,0
10,1,4,2,240838.8,216356,0,194622.24,435461.05,0
10,1,4,4,3723.97,0,0,0,0,0
10,1,4,1,41385.54,1015926.08,1057311.62,65002,5966.04,0
10,1,4,1,111424.38,5608045.88,5719470.26,752437.4,783089.75,0
10,1,4,1,85506.62,70231,155737.62,329147.77,243641.15,0
10,1,4,4,7753.52,14253,6499.48,0,0,0
10,1,4,2,58368,19575,0,15568,0,0
10,1,4,2,32376.81,0,0,683154.3,1424229.51,0
10,1,4,2,398825.07,0,0,3990866.14,4389691.21,0
10,1,4,2,163519.01,78,0,0,325458.67,0
10,1,4,5,974360.19,0,0,4491303.84,10099514.49,0
10,1,4,1,90614.69,211325,301939.69,408928,318313.31,0
10,1,4,4,4762.66,31395,26632.34,0,0,0
10,1,4,2,185820.04,29125,0,249692.11,435512.15,0
10,1,4,4,17679.61,24910.09,7230.48,0,0,0
10,1,4,4,11341.91,12629,1287.09,0,0,0
10,1,4,4,6257.76,22163,15905.24,0,0,0
10,1,4,1,74312.49,9423985.43,9498297.92,509021.73,46364.32,0
10,1,4,4,2351.37,1009,0,0,0,0
10,1,4,1,455900.01,972,456872.01,6226,0,0
10,1,4,4,12645.78,16606,3960.22,0,0,0
10,1,4,1,45221.77,25773263.28,25818485.05,1852793.38,1565567.19,0
10,1,4,4,13479.27,5293.41,0,0,0,0
10,1,4,1,341772.7,6979,348751.7,0,277504.17,0
10,1,4,4,11872.93,0,0,0,0,0
10,1,4,2,7270.37,0,0,1523685.68,1530956.05,0
10,1,4,4,8430.66,6587,0,0,0,0
10,1,4,4,608.73,122224.42,121615.69,0,0,0
10,1,4,4,5279.75,633538.32,628258.57,0,0,0
10,1,4,2,78994.36,10060,0,730112.42,878239.73,0
10,1,4,2,170362.72,3769035.54,3598672.82,0,275640.25,0
10,1,4,4,8909.98,241427,232517.02,0,0,0
10,1,4,4,2252.22,13365.59,11113.37,0,0,0
10,1,4,4,7918.8,3116,0,0,0,0
10,1,4,2,310638.95,1325,0,654882.58,835167.87,0
10,1,4,4,15109.46,41033,25923.54,0,0,0
10,1,4,4,5363.19,442347,436983.81,0,0,0
10,1,4,2,161226.64,0,0,8103815.84,8732619.21,0
10,1,4,4,3238.26,0,0,0,0,0
10,1,4,1,392081.75,1816130.97,2208212.72,7309764.24,6917682.49,0
10,1,4,2,64965.19,0,0,1634924.38,3377979.92,0
10,2,4,2,122118.19,25625,0,523787.13,428409.32,0
10,2,4,5,159952.71,0,0,246336.93,406289.65,0
10,2,4,5,1628887.72,0,0,1986951.69,3940085.21,0
10,2,4,1,123512.57,541308.58,664821.16,6081418.65,5586094.46,0
10,2,4,4,12046.74,0,0,0,0,0
10,2,4,2,696473.81,6496,0,103129,797867.8,0
10,2,4,4,12727.91,0,0,0,0,0
10,2,4,2,36147.9,25298,0,63838.87,99986.77,0
10,2,4,4,24063.12,41709.63,17646.5,0,0,0
10,2,4,1,99968.06,7223765.59,7323733.65,108127.25,8159.19,0
10,2,4,2,202597.15,45634,0,1801283.71,2211768.15,0
10,2,4,1,412505.21,7830991.34,8243496.55,1642371.09,4742942.01,0
10,2,4,4,2383.52,58995.57,56612.05,0,0,0
10,2,4,4,15696.79,36407,20710.21,0,0,0
10,2,4,4,10020.94,138,0,0,0,0
10,2,4,4,8219.74,23511,15291.26,0,0,0
10,2,4,1,267290.98,168324.16,435615.14,88460,0,0
10,2,4,4,24281.82,0,0,0,0,0
10,2,4,4,4220.5,21934,17713.5,0,0,0
10,2,4,2,182629.73,0,0,307954.98,328387.64,0
10,2,4,4,20911.07,0,0,0,0,0
10,2,4,4,2407.47,0,0,0,0,0
10,2,4,4,21404.44,116,0,0,0,0
10,2,4,1,22027.6,19444,41471.6,30404,1498798.54,0
10,2,4,4,470.86,0,0,0,0,0
10,2,4,1,65870.69,783,66653.69,684602.41,1337271.15,0
10,2,4,4,17922.53,222973.66,205051.13,0,0,0
10,2,4,2,87495.93,0,0,10228455.01,14792632.14,0
10,2,4,2,83597.67,332749,249151.33,194496.56,278094.23,0
10,2,4,2,33098.6,21573,0,2645914.19,4718681.65,0
10,2,4,2,519766.55,0,0,525492.33,1097448.4,0
10,2,4,4,1831.49,40996.75,39165.26,0,0,0
10,2,4,1,360135.73,15081809.51,15441945.24,714173.99,58003.36,0
10,2,4,4,8863.96,0,0,0,0,0
10,2,4,4,6161.67,0,0,0,0,0
10,2,4,4,11146.57,18227.33,7080.76,0,0,0
10,2,4,2,199606.96,2127822.64,1928215.67,768147.51,1237504.1,0
10,2,4,4,12527.1,43815,31287.9,0,0,0
10,2,4,3,1397,271588.63,270191.63,9031,0,0
10,2,4,4,33.45,61317,61283.55,0,0,0
10,2,4,4,37458.07,0,0,0,0,0
10,2,4,4,2781.18,622623.09,619841.91,0,0,0
10,2,4,4,5852.14,31447,25594.86,0,0,0
10,2,4,2,179093.99,0,0,9138698.93,9192281.92,0
10,2,4,2,59826.5,0,0,160192.1,537463.33,0
10,2,4,4,44074.92,1026806.89,982731.97,0,0,0
10,2,4,1,92181.38,6838180.8,6930362.18,611670.91,388285.06,0
10,2,4,4,9486.49,1590551.53,1581065.04,0,0,0
10,2,4,4,6355.45,240598.86,234243.41,0,0,0
10,2,4,2,121096.21,25965,0,0,261808.43,0
10,2,4,4,9577.78,130790.5,121212.73,0,0,0
10,2,4,2,63180.2,26103.63,0,267912.2,125857.29,0
10,2,4,4,16396.14,27740,11343.86,0,0,0
10,2,4,2,40674.83,198256,157581.17,709968.5,0,0
10,2,4,4,804.16,0,0,0,0,0
10,2,4,2,83254.81,2143898.13,2060643.32,517855.14,467101.75,0
10,2,4,2,169650.32,2162,0,11689,304117.77,0
10,2,4,4,7843.58,0,0,0,0,0
10,2,4,4,27104.32,0,0,0,0,0
10,2,4,4,2238.22,0,0,0,0,0
10,2,4,5,1022003.19,67126.9,0,11046,34315.21,0
10,2,4,1,213337.51,5011142.2,5224479.71,488977.76,275640.25,0
10,2,4,1,107323.89,9582167.68,9689491.57,169553.21,217112.91,0
10,2,4,4,2877.41,0,0,0,0,0
10,2,4,1,120410.76,6636232.9,6756643.66,128618.86,8208.1,0
10,2,4,1,443339.88,105902,549241.88,1302008.18,913652.92,0
10,2,4,1,257970.43,10859566.21,11117536.63,601007.51,0,0
10,2,4,4,13637.23,486510.18,472872.95,0,0,0
10,2,4,1,273309.18,11929315.11,12202624.3,2559176.03,3402017.43,0
10,2,4,2,368175.88,0,0,589087.77,1421615.52,0
10,2,4,2,400592.92,54564,0,173857.68,2397895.19,0
10,2,4,2,277584.34,0,0,813862.2,1461299.3,0
10,2,4,4,4181.2,134811.04,130629.84,0,0,0
10,2,4,5,3437775.31,0,0,3779806.49,7913127.43,0
10,2,4,4,6573.31,12032,5458.69,0,0,0
10,2,4,1,65335.81,117026,182361.81,1154808.68,998977.12,0
10,2,4,5,20671.86,0,0,41712,24713.54,0
10,2,4,1,121537.53,498565,620102.53,0,0,0
10,2,4,1,281593.55,2085292.46,2366886.01,2772312.14,2490718.59,0
10,2,4,4,4008.01,105389,101380.99,0,0,0
10,2,4,4,2752.14,0,0,0,0,0
10,2,4,4,18118.2,30075,11956.8,0,0,0
10,2,4,5,1350223.37,62006,0,303620.17,1703768.27,0
10,2,4,1,136493.9,4051141.45,4187635.35,314128.32,136940.68,0
10,2,4,5,1891886.65,3976978.79,2085092.14,5732728.23,7245982.92,0
10,2,4,4,14914.91,0,0,0,0,0
10,2,4,2,681084.88,40791.37,0,1958343.22,3071176.4,0
10,2,4,2,50401.88,0,0,270653.99,74074.43,0
10,2,4,2,40664.41,0,0,9182527.93,9223192.34,0
10,2,4,1,265248.29,2011,267259.29,0,0,0
10,2,4,2,509659.94,13337.92,0,1380464.45,2152839.29,0
10,2,4,2,73623.36,0,0,148444.02,222067.37,0
10,2,4,1,84644.28,2805343.54,2889987.82,277862.38,689899.3,0
10,2,4,2,12275.72,112,0,26162,153115.61,0
10,2,4,1,187265.09,532758.91,720024,1194966.06,598325.13,0
10,2,4,4,21223.66,46003.58,24779.91,0,0,0
10,2,4,1,30811.56,7243810.89,7274622.45,152178,651524.92,0
10,2,4,3,3291.87,104142.79,100850.92,82337,334192.8,0
10,2,4,4,3641.98,0,0,0,0,0
10,2,4,4,16169.94,289334.17,273164.23,0,0,0
10,2,4,2,83931.66,26311,0,0,83931.66,0
10,2,4,4,242.46,126,0,0,0,0
10,2,4,4,14679.99,0,0,0,0,0
10,2,4,2,102199.78,0,0,113277,121644.41,0
10,2,4,4,1931.06,15704,13772.94,0,0,0
10,2,4,1,221085.46,5666,226751.46,0,0,0
10,2,4,1,346527.36,9343338.45,9689865.81,490062.04,0,0
10,2,4,1,335961.7,27342128.83,27678090.53,382045.62,218231.85,0
10,2,4,4,9828.47,0,0,0,0,0
10,2,4,2,233284.14,0,0,420954.76,323253.31,0
10,2,4,1,451688.56,2366789.02,2818477.59,3005974.32,2554285.76,0
10,2,4,2,129906.22,556,0,36855.93,16229.74,0
10,2,4,2,55861.29,0,0,668218.57,861466.8,0
10,2,4,1,125511,2762103.06,2887614.06,9317792.92,9192281.92,0
10,2,4,1,143504.96,51629,195133.96,103021.64,0,0
10,2,4,2,3530.56,0,0,98530,2508133.72,0
10,2,4,2,200412.43,0,0,372442.57,438599.89,0
10,2,4,5,555526.41,0,0,2285590.98,2841117.39,0
10,2,4,5,2113597.68,0,0,2346720.02,4460317.7,0
10,2,4,4,3071.3,10290,7218.7,0,0,0
10,2,4,5,870299.3,8548,0,0,701516.77,0
10,2,4,4,24469.38,2886,0,0,0,0
10,2,4,2,144495.18,0,0,876123.9,1075149.48,0
10,2,4,2,220082.84,203223,0,155598.07,375680.91,0
10,2,4,4,9778.97,203240,193461.03,0,0,0
10,2,4,5,522854.73,0,0,6255171.04,6778025.76,0
10,2,4,4,7263.24,0,0,0,0,0
10,2,4,4,1668.18,0,0,0,0,0
10,2,4,1,417246.52,251221.65,668468.17,480363.88,63117.37,0
10,2,4,4,4757.53,0,0,0,0,0
10,2,4,4,3077.55,0,0,0,0,0
10,2,4,4,20792.97,0,0,0,0,0
10,2,4,2,97182,0,0,4693000.72,4324988.42,0
10,2,4,4,50440.58,1410705.42,1360264.84,0,0,0
10,2,4,4,23411.3,559912.43,536501.13,0,0,0
10,2,4,2,42206.81,54478.84,12272.03,225197.01,267403.83,0
10,2,4,5,736191.4,20973,0,28330.5,322519.15,0
10,2,4,2,283761.08,123771,0,154032.42,526486.18,0
10,2,4,2,236367.4,0,0,377445.23,1180032.06,0
10,2,4,4,3976.03,1492,0,0,0,0
10,2,4,5,981780.4,15484.03,0,1398733.11,5398127.54,0
10,2,4,4,5376.16,0,0,0,0,0
10,2,4,1,251654.39,435928.52,687582.91,368299.76,0,0
10,2,4,1,262010.06,8543002.87,8805012.93,857499.88,147308.68,0
10,2,4,3,2731.3,12481,9749.7,5102121.72,5636445.89,0
10,2,4,5,2370301.7,0,0,12603110.04,15505523.11,0
10,2,4,5,770394.36,0,0,1682036.05,2452430.41,0
10,2,4,5,1796912.83,0,0,11416949.93,13213862.77,0
10,2,4,4,651.08,34036.51,33385.43,0,0,0
10,2,4,4,10049.36,3594,0,0,0,0
10,2,4,2,49058.62,0,0,194611.19,685505.8,0
10,2,4,4,9443.02,898,0,0,0,0
10,2,4,4,27741.9,0,0,0,0,0
10,2,4,4,6416.72,25234.75,18818.03,0,0,0
10,2,4,4,1061.7,264737.35,263675.65,0,0,0
10,2,4,4,12235.15,129909.32,117674.16,0,0,0
10,2,4,2,151738.61,146,0,0,151738.61,0
10,2,4,4,12118.25,0,0,0,0,0
10,2,4,5,365254.36,24354,0,296699.75,1528227.01,0
10,2,4,2,590238.57,0,0,14914269.68,15504508.25,0
10,2,4,1,59830.94,11355,71185.94,0,0,0
10,2,4,1,37139.61,4269409.1,4306548.71,203934,129499.13,0
10,2,4,1,64249.16,7861793.7,7926042.86,585987.9,638396.77,0
10,2,4,5,326779.05,0,0,1182060.96,1935205.91,0
10,2,4,4,14149.63,0,0,0,0,0
10,2,4,1,77595.85,5676001.4,5753597.25,468793.57,391197.72,0
10,2,4,5,1558028.63,45789,0,20608,1583725.66,0
10,2,4,5,22190.99,52231.01,30040.03,0,22190.99,0
10,2,4,1,407804.52,15159,422963.52,0,0,0
10,2,4,5,1470533.72,86,0,37544,1508077.72,0
10,2,4,2,227014.39,9970,0,0,351146.44,0
10,2,4,5,2281505.46,753,0,291767.24,6151163.06,0
10,2,4,4,9290.68,3100.36,0,0,0,0
10,2,4,4,13492.4,0,0,0,0,0
10,2,4,2,99406.93,654291.97,554885.05,1105118.18,1752674.41,0
10,2,4,1,197970.71,115295,313265.71,3961.15,0,0
10,2,4,2,128521.84,466100,337578.16,0,564351.25,0
10,2,4,2,63655.54,21343,0,32273,0,0
10,2,4,4,648.86,165649.17,165000.31,0,0,0
10,2,4,4,1118.95,0,0,0,0,0
10,2,4,4,1053.79,0,0,0,0,0
10,2,4,2,50581.76,0,0,142178.16,192759.92,0
10,2,4,2,122010.93,23232,0,0,122010.93,0
10,2,4,4,19165.94,5320,0,0,0,0
10,2,4,2,114648.84,0,0,313520.91,441899.29,0
10,2,4,2,203105.43,21401,0,376367.61,797706.3,0
10,2,4,5,869664.83,0,0,3136825.11,4006489.94,0
10,2,4,4,21723.75,11044,0,0,0,0
10,2,4,1,98907.84,2757399.67,2856307.5,904056.63,449288.67,0
10,2,4,4,2776.32,125510.66,122734.34,0,0,0
10,2,4,2,178712.04,0,0,1495196.84,1493486.03,0
10,2,4,4,10199.18,51853,41653.82,0,0,0
10,2,4,2,189123.16,18417,0,0,189123.16,0
10,2,4,4,9321.54,75048.75,65727.2,0,0,0
10,2,4,2,17392.56,0,0,86984.64,104377.2,0
10,2,4,4,26517.82,0,0,0,0,0
10,2,4,4,6364.89,15155,8790.11,0,0,0
10,2,4,4,12267.58,0,0,0,0,0
10,2,4,2,29113.15,0,0,49309.27,78422.43,0
10,2,4,4,4353.19,0,0,0,0,0
10,2,4,2,28278.31,0,0,751281.48,845752.37,0
10,2,4,1,243409.45,20134047.41,20377456.85,1076036.85,1223325.27,0
10,2,4,1,174204.28,6440962.7,6615166.97,1176478.22,1002273.95,0
10,2,4,4,3115.27,0,0,0,0,0
10,2,4,2,202565.46,17213,0,0,313287.31,0
10,2,4,5,1185762.74,361741.96,0,1723724.35,2899900.18,0
10,2,4,4,15166.33,21477,6310.67,0,0,0
10,2,4,2,3996.24,0,0,159081.18,0,0
10,2,4,4,11812.24,918051.15,906238.91,0,0,0
10,2,4,2,200622.17,0,0,412324,1089123.72,0
10,2,4,4,17764.93,0,0,0,0,0
10,2,4,2,345795.76,169,0,0,345795.76,0
10,2,4,2,67094.71,0,0,421959.79,1019466.89,0
10,2,4,2,205758.48,0,0,674752.06,880510.54,0
10,2,4,1,41134.83,163,41297.83,823651.52,782516.7,0
10,2,4,2,22899.09,0,0,157087,572952.15,0
10,2,4,2,222569.8,38975,0,91561.77,314131.57,0
10,2,4,4,5621.67,0,0,0,0,0
10,2,4,5,181888.14,850699.86,668811.71,283081.02,563462.86,0
10,2,4,1,42391.15,117,42508.15,0,0,0
10,2,4,2,143248.29,0,0,335057.36,621801.24,0
10,2,4,2,370477.26,681,0,0,677786.38,0
10,2,4,4,3995.7,19856,15860.3,0,0,0
10,2,4,4,25313.62,0,0,0,0,0
10,2,4,2,186157.12,0,0,0,604960.87,0
10,2,4,4,3907.4,116301,112393.6,0,0,0
10,2,4,2,459248.1,0,0,3197038.27,3431371.36,0
10,2,4,4,13866.78,0,0,0,0,0
10,2,4,2,392931.33,34462,0,0,392931.33,0
10,2,4,1,111647.63,8078,119725.63,732758.84,880443.95,0
10,2,4,4,31535.73,689,0,0,0,0
10,2,4,4,8719.87,0,0,0,0,0
10,2,4,2,64108.87,105996,41887.13,1840988.78,3119581.53,0
10,2,4,1,215583.45,57946.8,273530.25,1566778.45,2327010.33,0
10,2,4,5,1190779.93,69489,0,46728.3,3922199.3,0
10,2,4,1,67013.99,1644725.05,1711739.04,130543,63529.01,0
10,2,4,4,6737.03,19223,12485.97,0,0,0
10,2,4,2,59390.46,0,0,73791.34,965870.05,0
10,2,4,1,400435.86,25296,425731.86,26577,54183.46,0
10,2,4,4,20492.28,406252,385759.72,0,0,0
10,2,4,2,119563.92,108152,0,626,0,0
10,2,4,1,325428.17,52541,377969.17,1188934.67,1987620.66,0
10,2,4,1,248233.5,2129969.27,2378202.77,330376.93,82143.44,0
10,2,4,4,9572.94,2330025.08,2320452.13,0,0,0
10,2,4,1,63690.25,2556645.46,2620335.71,515824.38,162339.32,0
10,2,4,4,39101.52,51487,12385.48,0,0,0
10,2,4,4,364.1,0,0,0,0,0
10,2,4,1,131560.98,22133,153693.98,155856,316515.76,0
10,2,4,5,549259.08,26566,0,51806,1353412.68,0
10,2,4,1,15528.16,2288339.18,2303867.34,62182,0,0
10,2,4,4,2614.77,259875,257260.23,0,0,0
10,2,4,4,8204.06,990,0,0,0,0
10,2,4,1,198638.44,32094,230732.44,15345,0,0
10,2,4,4,836.64,162104,161267.36,0,0,0
10,2,4,4,16913.76,288,0,0,0,0
10,2,4,1,154539.44,1051760.96,1206300.4,2785391.11,2630851.67,0
10,2,4,4,3922.22,313079.35,309157.13,0,0,0
10,2,4,4,12266.34,0,0,0,0,0
10,2,4,2,435098.9,543172.21,108073.3,863506.5,1987620.66,0
10,2,4,2,20950.46,83819,62868.54,80919,0,0
10,2,4,4,15630,55762,40132,0,0,0
10,2,4,4,2695.74,929185.6,926489.86,0,0,0
10,2,4,5,178527.45,102146.33,0,482789.34,661316.79,0
10,2,4,4,4331.44,110181.7,105850.26,0,0,0
10,2,4,5,126546.62,10261,0,51357.06,72814.35,0
10,2,4,1,34375.49,2537,36912.49,0,0,0
10,3,4,1,183214.04,25754711.83,25937925.87,4501973.64,5847443.31,0
10,3,4,2,253774.16,11160,0,0,253774.16,0
10,3,4,4,1040.18,240816.87,239776.69,0,0,0
10,3,4,1,10911.98,6065883.25,6076795.24,536491.55,525579.56,0
10,3,4,5,1072530.1,0,0,6113385.39,7268628.03,0
10,3,4,2,309119.49,0,0,846992.93,466230.2,0
10,3,4,4,14934.34,0,0,0,0,0
10,3,4,2,4600.16,0,0,27113,31713.16,0
10,3,4,1,59855.96,4797362.67,4857218.63,2248212.84,2188356.88,0
10,3,4,2,244361.81,0,0,859282.41,1517262.16,0
10,3,4,5,976615.06,61039,0,100074,1076689.06,0
10,3,4,1,20264.75,4233178.7,4253443.45,31631,13982.92,0
10,3,4,4,10128.96,0,0,0,0,0
10,3,4,2,135101.09,0,0,149252.11,1957240,0
10,3,4,4,29640.01,16637,0,0,0,0
10,3,4,4,27410.66,19382.42,0,0,0,0
10,3,4,5,435589.96,0,0,1409964.46,1178808.14,0
10,3,4,2,44697.24,0,0,2802856.55,2847553.8,0
10,3,4,1,402103.36,3134577.41,3536680.78,3489392.77,5269179.24,0
10,3,4,1,138726.77,23621669.41,23760396.18,236532.44,97805.68,0
10,3,4,4,10841.14,455,0,0,0,0
10,3,4,1,93940.81,160,94100.81,595758.27,634215.67,0
10,3,4,4,13838.01,0,0,0,0,0
10,3,4,1,241388.01,494318.69,735706.69,614699.36,573272.7,0
10,3,4,2,6071.42,0,0,12677.47,18748.89,0
10,3,4,2,533952.16,43,0,2206536.5,2740488.66,0
10,3,4,4,951.17,909060.59,908109.41,0,0,0
10,3,4,1,68926.57,168585,237511.57,0,0,0
10,3,4,4,13716.76,36287,22570.24,0,0,0
10,3,4,4,3791.28,32463,28671.72,0,0,0
10,3,4,2,94296.25,0,0,336692.95,1178808.14,0
10,3,4,2,74241.33,0,0,105952,104062.44,0
10,3,4,2,351138.95,0,0,471630.31,4592962.92,0
10,3,4,1,31795.52,49014,80809.52,107261,0,0
10,3,4,4,1766.71,0,0,0,0,0
10,3,4,4,2166.3,1548,0,0,0,0
10,3,4,1,349016.47,2309663.47,2658679.94,4059044.27,6800457.42,0
10,3,4,4,1994.37,164,0,0,0,0
10,3,4,1,240182.7,3622733.84,3862916.53,1400915.73,1848375.7,0
10,3,4,4,8523.08,236,0,0,0,0
10,3,4,2,48484.26,42420.41,0,826057.65,974665.18,0
10,3,4,1,107720.44,2661528.87,2769249.31,1150943.37,1424757.05,0
10,3,4,4,7098.35,10283,3184.65,0,0,0
10,3,4,5,1330017.74,45194,0,1396215.8,0,0
10,3,4,1,60660.98,2124812.45,2185473.43,60891,0,0
10,3,4,4,14396.95,170094.45,155697.5,0,0,0
10,3,4,1,201210.4,6508800.23,6710010.63,374832.95,173622.56,0
10,3,4,4,1924.19,0,0,0,0,0
10,3,4,4,23033.88,0,0,0,0,0
10,3,4,4,23116.37,3966912.82,3943796.45,0,0,0
10,3,4,2,211375.65,0,0,561769.05,1720474.04,0
10,3,4,4,27680.73,99379.62,71698.9,0,0,0
10,3,4,2,150800.57,27224.33,0,69655.41,1144.26,0
10,3,4,1,24492.49,298801.86,323294.35,31680,7187.51,0
10,3,4,1,450624.21,178674.71,629298.93,1912703.86,917778.67,0
10,3,4,1,185774.85,3796877.12,3982651.97,753472.13,567697.28,0
10,3,4,1,135155.91,31387,166542.91,0,0,0
10,3,4,1,76271.78,106567,182838.78,293098.51,216826.72,0
10,3,4,1,70927.96,1423232.09,1494160.05,6042967.15,6407737.1,0
10,3,4,5,1428341.97,90602,0,11723.15,1440065.12,0
10,3,4,4,5713.74,11579,5865.26,0,0,0
10,3,4,2,291669.37,291967.26,297.89,657124.13,1241356.4,0
10,3,4,2,126753.63,0,0,659459.34,404380.68,0
10,3,4,2,246201.67,25943,0,265,246466.67,0
10,3,4,2,261299.47,0,0,25888144.35,30556623.32,0
10,3,4,2,104603.37,0,0,193731.19,133584.06,0
10,3,4,2,356363.06,0,0,519968.54,1020995.06,0
10,3,4,4,8932.56,75077,66144.44,0,0,0
10,3,4,1,145366.59,3007032.26,3152398.85,557338.94,55701.65,0
10,3,4,2,372047.02,7152,0,1058,216411.35,0
10,3,4,1,79630.56,18929,98559.56,305039.88,20095.05,0
10,3,4,2,77451.2,110339.3,32888.1,188638.4,363724.24,0
10,3,4,2,479243.07,785790.31,306547.24,98391.34,210432.5,0
10,3,4,1,1434.9,11225278.93,11226713.83,511016.58,1420277.45,0
10,3,4,4,8507.11,20044,11536.89,0,0,0
10,3,4,2,125874.78,16108,0,848766.75,974641.52,0
10,3,4,1,129301.32,7410593.05,7539894.38,479143.17,1482758.49,0
10,3,4,1,65479.24,1085901.52,1151380.76,124409,0,0
10,3,4,4,23312.88,0,0,0,0,0
10,3,4,2,51722.8,399292,347569.2,1567881.35,1619604.16,0
10,3,4,4,19548.45,13547.51,0,0,0,0
10,3,4,2,355346.19,3317453.78,2962107.59,25322,778310,0
10,3,4,1,273270.96,1948104.82,2221375.78,2698855.42,3116947.09,0
10,3,4,5,62633.16,20846.83,0,140993,10410.33,0
10,3,4,4,20892.47,224830.22,203937.75,0,0,0
10,3,4,4,2966.24,380234.35,377268.12,0,0,0
10,3,4,4,415.98,2037,1621.02,0,0,0
10,3,4,1,329320.24,12135,341455.24,4557,5452073.39,0
10,3,4,4,5221.31,0,0,0,0,0
10,3,4,2,303817.07,36080,0,105523,3837053.94,0
10,3,4,4,6898.77,0,0,0,0,0
10,3,4,4,34746.88,0,0,0,0,0
10,3,4,1,301010.76,15845,316855.76,0,481110.34,0
10,3,4,5,260046.26,0,0,10573033.57,10862988.56,0
10,3,4,1,463653.39,9309627.81,9773281.2,1212998.38,4885.95,0
10,3,4,5,434863.28,1141,0,0,1000968.35,0
10,3,4,2,10919.13,0,0,532317.75,543236.88,0
10,3,4,2,244277.29,0,0,2126549.49,2370826.78,0
10,3,4,1,110790.34,9008620.39,9119410.73,1823363.75,1602147.12,0
10,3,4,1,181322.49,10850485.79,11031808.28,1937267.58,2622869.73,0
10,3,4,5,119027.05,0,0,241159,310268.29,0
10,3,4,4,17723.33,0,0,0,0,0
10,3,4,2,161805.69,83200,0,24432,18715.52,0
10,3,4,4,3275.16,55986,52710.84,0,0,0
10,3,4,4,747.79,0,0,0,0,0
10,3,4,4,11257.46,61014,49756.54,0,0,0
10,3,4,2,255766.75,0,0,1190304.59,1446071.34,0
10,3,4,2,127673.45,21322,0,50869.71,306517.18,0
10,3,4,1,95002.99,70486,165488.99,0,0,0
10,3,4,1,239400.71,29850,269250.71,2352345.39,2186560.88,0
10,3,4,4,12343.16,25198,12854.84,0,0,0
10,3,4,1,208142.03,12913,221055.03,19886,824422.61,0
10,3,4,4,5650.8,605079,599428.2,0,0,0
10,3,4,4,9229.78,10001,771.22,0,0,0
10,3,4,4,5362.03,72220,66857.97,0,0,0
10,3,4,4,22674.99,0,0,0,0,0
10,3,4,4,18025.82,0,0,0,0,0
10,3,4,3,4390.62,69336,64945.38,4820,0,0
10,3,4,4,1288.85,102721,101432.15,0,0,0
10,3,4,4,3000.33,11649.74,8649.41,0,0,0
10,3,4,2,143710.31,370018.23,226307.93,10386360.93,10813194.63,0
10,3,4,4,2792.95,0,0,0,0,0
10,3,4,2,22182.87,26852,4669.13,0,185383.93,0
10,3,4,2,266862.48,711497.93,444635.45,542486.68,1581167.12,0
10,3,4,1,34435.94,4141159.26,4175595.2,4604981.86,4290247.78,0
10,3,4,2,114478.89,0,0,135853.64,341504.5,0
10,3,4,4,37568.35,0,0,0,0,0
10,3,4,4,39220.89,0,0,0,0,0
10,3,4,4,869.49,5126,4256.51,0,0,0
10,3,4,2,11538.84,434645.34,423106.51,43040.57,54579.41,0
10,3,4,2,95636.49,0,0,359141.7,1363368.51,0
10,3,4,2,144972.06,34978,0,10153,70473.08,0
10,3,4,2,282586.26,0,0,1530653.61,2530669.07,0
10,3,4,4,20186.63,48954,28767.37,0,0,0
10,3,4,4,3296.39,0,0,0,0,0
10,3,4,4,4270.96,10670,6399.04,0,0,0
